IMMORTAL	202001	0.0	4.130638420947774	3.533834112941426
ARCANA	202001	0.0	4.129027462400322	1.1969601737490891
Easy	202002	0.0	4.06400743853388	2.175052109531698
ohhh	201912	0.0	3.985733911096382	4.226298501990106
lool	201912	0.0	3.9414249083763955	4.297638292710599
😆	202001	0.0	3.85041766253256	3.634366741854674
highlight	201912	0.0	3.616844526761313	0.47889456175327516
Arcana	201912	0.0	3.5623728864817084	2.2567320198605305
arcana	201910	0.0	3.469529296935007	4.600694534313753
site	201912	0.0	3.4501626872461286	2.0180806019197393
Great	202002	0.0	3.412037787198539	0.8049519245413557
un	202001	0.0	3.4082304064720095	0.6936178822821695
ramzes	202001	0.0	3.4014112701854575	3.3456968073052575
trent	201905	0.0	3.385599995114794	4.370539280683889
hola	202001	0.0	3.2972817822890157	1.4451817203053938
500k	201905	0.0	3.2942732560295767	2.2794896887241785
plane	201905	0.0	3.2797872471609635	3.6926317320627056
recommend	201906	0.0	3.271190277716855	2.353025621932127
lockdown	202002	0.0	3.1987305320753743	2.373015836910481
works	202002	0.0	3.1595841324908918	0.2601374481113603
qualifier	202002	0.0	3.1473461558702525	0.6006805619885136
w33	201905	0.0	3.134586745234558	2.9908805191815038
ohh	201912	0.0	3.0928859331953658	3.1409977370080147
chikaHype	201907	0.0	3.0734329561294844	2.3832926035631825
Waiting	202001	0.0	2.8669151813544773	2.872174451245486
reaction	202001	0.0	2.861127420100919	2.4137249483712915
1m	201907	0.0	2.8437912629399174	2.153735384033517
belive	202001	0.0	2.8236867322825585	2.310317043620634
blessing	201905	0.0	2.8190613983477224	2.9973299369215916
pepeGun	201909	0.0	2.818298567359002	3.5653212383189445
PepeCool	201906	0.0	2.8161456880749682	2.0264220032820592
Yep	201911	0.0	2.730165805349814	3.059628088195735
widepeepoSad	201905	0.0	2.721073465146148	2.4362313119376307
100k	201905	0.0	2.6980215139698625	2.3439879712889535
Tobi	201905	0.0	2.690886765412002	3.0607154121830384
C9	202002	0.0	2.6890346806732133	1.5014685194458433
premium	201907	0.0	2.65337393918984	2.8489946121584855
kappa	202001	0.0	2.647584478309749	1.239164894496439
Abed	202001	0.0	2.617699881268708	2.692501594343703
pm	202001	0.0	2.609309779111305	0.6600741275405206
c9	202002	0.0	2.584804071164994	0.45267898194906075
peepoClap	201907	0.0	2.5678538558262978	3.9061860447516903
Official	201905	0.0	2.548302492650473	1.7196527858639028
ten	201912	0.0	2.5459034760457095	2.392349379047933
Hope	201905	0.0	2.54043703343275	1.8838053588311743
actively	201909	0.0	2.48106663525323	1.237330111727727
brought	201912	0.0	2.446120058010143	2.824911634112312
levels	201907	0.0	2.441821377685642	1.4801556821833173
Legends	202002	0.0	2.416275569278215	1.7859749084495418
Dude	202001	0.0	2.400229147813805	1.7939940653177433
2020	201912	0.0	2.3864339513649386	0.6705473617512423
posting	201905	0.0	2.384711219012453	2.168143583656267
200k	201908	0.0	2.384316976689467	1.2728618251272203
Omg	201912	0.0	2.369028768480587	2.9427495138686726
2014	201905	0.0	2.3631045371784003	2.049334393253047
First	202002	0.0	2.3474582400685517	0.3500728612976436
data	201905	0.0	2.315943889648305	1.9396417455736745
2m	201909	0.0	2.308105997937176	1.6730435782332653
tnx	201909	0.0	2.294357030239215	1.9295792895466022
giveaway	201910	0.0	2.2770838369276807	3.120340884117527
Ace	202002	0.0	2.2699398157346056	2.5684190347285374
free	202001	0.0	2.24294620199585	0.6512995129923719
PepeMods	201907	0.0	2.21492280221364	2.187181543209626
offlaners	201905	0.0	2.214363255155144	1.0070733052002552
reward	202002	0.0	2.2031383792828114	2.7945368346065025
————————————————————————	201908	0.0	2.170654685866985	2.254300867443708
yell	201905	0.0	2.158558975559791	1.2891567687550232
🦍	201908	0.0	2.148829286992596	3.2705556241103646
skins	201911	0.0	2.145187102715291	0.08221323191372806
PepoDance	201912	0.0	2.141897633145928	1.3745592497566526
sees	201905	0.0	2.1351631395372768	1.676421920641151
50k	201905	0.0	2.128627304496604	1.8015044172532855
opened	201912	0.0	2.1218454742692523	2.257898911405476
immune	201906	0.0	2.113362842364211	2.562022254800191
risk	201905	0.0	2.1088890839134415	2.0237608642414617
TU	201908	0.0	2.1043554209648923	2.5263247617595197
tour	201909	0.0	2.093441167059666	2.2547275472005497
add	202001	0.0	2.092454361645051	0.8557239677463493
Wow	202001	0.0	2.083060650885897	2.1331490823869097
AYAWeird	201906	0.0	2.0824788695577534	0.6356367460126291
answer	202002	0.0	2.0777268573431513	0.526139370952117
thrown	201907	0.0	2.065089674368356	1.3424460697232123
LULBA	202001	0.0	2.047990890174204	1.8042721553753562
talents	201905	0.0	2.0436576942771727	1.4519412958536817
haha	202001	0.0	2.0427817301913356	0.5696322730711257
cancelled	202002	0.0	2.029906627529848	0.2682831563371956
Roshan	201905	0.0	2.028357079657625	2.126190861212788
GUNNAR	202002	0.0	2.019882267476494	0.09032557574707879
yep	201911	0.0	2.016892007713353	2.6831999248440845
yung	201906	0.0	2.008901094551894	2.1702170555303373
Item	201908	0.0	2.0072935609525318	2.4287427810579003
cliff	201906	0.0	1.997159328483785	1.8937795678276803
predictions	201905	0.0	1.9958288951892378	3.1332338508239195
hire	201905	0.0	1.9720374335689024	1.5570971216524916
hey	202001	0.0	1.9613930643176567	0.10936170297462278
gear	202002	0.0	1.9539839426942371	2.550041852186264
March	201905	0.0	1.9503228340567627	2.4044432831899525
inventory	202002	0.0	1.9458092973055643	1.2899763615274578
audience	201905	0.0	1.941714757053023	1.9822112688926496
nikobaby	201909	0.0	1.9217019534262254	2.665879408941812
grab	202001	0.0	1.919737904886327	1.8114668829887208
deaf	201905	0.0	1.91865575030851	2.0715525665535726
Sometimes	201905	0.0	1.9147380545025936	1.6903296001489685
